service_id,store_id,service_group,merchant_name,merchant_address,store_name,store_address,store_longitude,store_latitude
9091730908646524368,4512266042410682155,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Emart Gò Vấp,"366 Phan Văn Trị, Phường 5, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6934275,10.8237347
9091730908646524368,2954552170312404735,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Vivo City,"1058 Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7032856,10.7298577
9091730908646524368,6884173036152955400,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Dairy Queen Sense City Phạm Văn Đồng,"Tầng 2 TTTM Sense City, 242 Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7218711,10.8280325
9091730908646524368,8782568954770131231,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Dairy Queen Estella Place ","Tầng 4 TTTM Estella Place, số 88 Song Hành, Phường An Phú, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.748164,10.8019286
9091730908646524368,5210315922309479848,beverage,CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM,"77  Trần Nhân Tôn, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM","GC Võ Văn Ngân	","292 Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.769871,10.84955
9091730908646524368,8169586140811443644,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Vincom Biên Hòa,"1096 Phạm Văn Thuận, Phường Tân Mai, Thành phố Biên Hòa, Đồng Nai, VIỆT NAM",106.8471768,10.9568489
9091730908646524368,5495792167873824786,beverage,Công ty Cổ phần thương mại QSR Việt Nam,"77 Trần Nhân Tôn, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Lotte Nha Trang,"58 23/10, Phường Vĩnh Trường, Thành phố Nha Trang, Khánh Hòa, VIỆT NAM",109.1772627,12.2517972
3560337350471154903,3068087958590105090,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - SƠN KIM MODE,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",SONKIM MODE HNM004,"15 - 17 Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội, VIỆT NAM",105.814883,21.037992
3560337350471154903,5427553081899326071,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey HNJ002,"31 Hàng Bông, Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.848348,21.030932
3560337350471154903,1001976464245151549,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey HNJ001,"93 Phố Huế, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.8516017,21.0161957
3560337350471154903,723526448787452852,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - SƠN KIM MODE,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",SONKIM MODE SM06,"1/1 Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.633815,10.8075053
3560337350471154903,32472171222598523,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vera V23,"11 Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.66969,10.7705775
3560337350471154903,2020883506231547701,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey CH09,"11 Sư Vạn Hạnh, Phường 10, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.66969,10.7705775
3560337350471154903,9221031335844130304,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vera  V18,"421 Nguyễn Trãi, Phường 7, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6734222,10.7551995
3560337350471154903,1140317588943639079,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey CH03,"281 Nguyễn Trãi, Phường 2, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.676392,10.7562669
3560337350471154903,9147886518524755531,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey CH36,"292 Lê Văn Sỹ, Phường 14, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6795903,10.7869632
3560337350471154903,9187220825648049457,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vera V26,"85A Nguyễn Trãi, Phường 2, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.681071,10.7581775
3560337350471154903,4968222485784636769,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey CH18,"471 Nguyễn Đình Chiểu, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6831522,10.7721562
3560337350471154903,4476142427900103385,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vera V08,"A58 Nguyễn TrãI, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.68788,10.765935
3560337350471154903,5874718922055202594,other offline payment services,Công ty cổ phần thời trang Sơn Kim - JOCKEY,"24/2 Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Jockey CH07,"423A Hai Bà Trưng, Phường 8, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6879159,10.7909048
3560337350471154903,8452186901163675445,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vera V02,"356 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.689081,10.79034
3560337350471154903,2113381056700635035,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - SƠN KIM MODE,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",SONKIM MODE SM11,"564C Lê Quang Định, Phường 1, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.689082,10.817172
3560337350471154903,4598928007485560058,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - SƠN KIM MODE,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",SONKIM MODE SM04,"2 Trần Quang Khải, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6957077,10.7927769
3560337350471154903,272410677036378597,other offline payment services,CÔNG TY CỔ PHẦN THỜI TRANG SƠN KIM - VERA,"24/2  Trương Định, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM","Vera	 V81","90 Lê Duẫn, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng, VIỆT NAM",108.216582,16.071008
737670975463653856,8700305937454295069,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Mai Dịch,"86 Phố Mai Dịch, Cầu Giấy, Hà Nội, Việt Nam",105.7742086,21.0392628
737670975463653856,6030375608876387740,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Huyndai Hill State,"G1 - CT2 Huyndai HillState, phường Hà Cầu, Quận Hà Đông, Hà Nội",105.7760373,20.9636638
737670975463653856,6882354495949726027,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Mulberry Lane,"Tòa C - D, KĐT Mulberry Lane, Mỗ Lao, Hà Đông, Hà Nội",105.784677,20.9870449
737670975463653856,3804968433947926013,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Nguyễn Văn Lộc,"LK06A Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội, VIỆT NAM",105.7881291,20.9836518
737670975463653856,472382531542604604,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Dịch Vọng,"N04 - B1 KĐT Dịch Vọng, Cầu Giấy, Hà Nội",105.7923293,21.0297113
737670975463653856,6946347586557457564,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển 203 Trung Kính,"203 Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.7926248,21.0187068
737670975463653856,8341651835267388523,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Ngoại Giao Đoàn,"TM04-N03-T1 Ngoại Giao Đoàn, Yên Phụ, Quận Tây Hồ, Hà Nội, VIỆT NAM",105.7979804,21.06539
737670975463653856,4943441465059645987,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Nguyễn Thị Thập,"16N7A Nguyễn Thị Thập, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.8018002,21.0062007
737670975463653856,6767148397093444518,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Nguyễn Thị Định,"24 Đường Nguyễn Thị Định, Trung Hoà, Cầu Giấy, Hà Nội, Việt Nam",105.8036106,21.012515
737670975463653856,7203879007648876782,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Xuân La,"25 Xuân LA, PHƯỜNG XUÂN ĐỈNH, Quận Tây Hồ, Hà Nội, VIỆT NAM",105.8082699,21.0615029
737670975463653856,1625304433689632664,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Nguyên Hồng,"65 Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",105.809612,21.0157302
737670975463653856,2618220622338045347,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",SÓI BIỂN LINH LANG,"62 Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội, VIỆT NAM",105.8103053,21.0352334
737670975463653856,6513658724331810818,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Royal City,"R2-SO-09B R2 Royal City 72 Nguyễn Trãi, Thượng Đình, Thanh Xuân, Hà Nội, Việt Nam",105.8154076,21.0042206
737670975463653856,3251455992218362852,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM","Sói Biển Hoàng Văn Thái ","182 Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.823074,20.997706
737670975463653856,7224985518277221459,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Núi Trúc,"20 Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội, VIỆT NAM",105.823434,21.0285882
737670975463653856,2726934794094212158,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Linh Đàm,"HH3B Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.827632,20.963391
737670975463653856,57020707748688123,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển 50 Hoàng Văn Thái,"50 Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",105.8279628,20.9964562
737670975463653856,5116040443861651881,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Lương Định Của,"101C4 Phố Lương Định Của, Đông Tác, Kim Liên, Đống Đa, Hà Nội, Việt Nam",105.835637,21.004735
737670975463653856,2997656275278452593,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",SÓI BIỂN TRẦN ĐIỀN,"98 Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.837403,20.983914
737670975463653856,5111779688701212928,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Trần Nhân Tông,"65 Trần Nhân Tông, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.8480307,21.0167267
737670975463653856,5475566793029395050,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Trần Hưng Đạo,"48 Trần Hưng Đạo, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.8523575,21.0211187
737670975463653856,6365886142344320260,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Phan Huy Chú,"13B Phan Huy Chú, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.856747,21.018872
737670975463653856,2298497881663630054,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Time City Park 8,"park 8 Times City, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.8681668,20.9964363
737670975463653856,721859991115162242,cvs,Công ty cổ phần Sói Biển Trung Thực,"303-T3-G1 Số 2 Kim Giang , Phường Kim Giang, Quận Thanh Xuân, Hà Nội, VIỆT NAM",Sói Biển Việt Hưng,"Khu Nhà Vườn, 86D Khu Đô Thị Việt Hưng, Long Biên, Hà Nội",105.9123844,21.0608164
6481221346259782889,2953436406025895411,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 36 Duy Tân,"36 Duy Tân, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.785233,21.031439
6481221346259782889,4076445185994718593,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 208 Hoàng Quốc Việt,"208 Hoàng Quốc Việt, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.788308,21.046769
6481221346259782889,2923333715920830467,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",BamiBread 7 Tố Hữu,"7 Tố Hữu, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.796379,20.99907
6481221346259782889,1457158454494875368,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 135 Trần Đăng Ninh,"135 Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.801944,21.022736
6481221346259782889,2706594837520708398,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 82A Chùa Láng,"82A Chùa Láng, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",105.806081,21.023845
6481221346259782889,6786404640168631617,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 6 Nguyễn Thị Định,"6 Nguyễn Thị Định, Phường Khương Đình, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.806085,21.007058
6481221346259782889,4683327388427583055,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 122 Vũ Trọng Phụng,"122 Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.806911,21.001619
6481221346259782889,2687114802226936240,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 189 Tây Sơn,"189 Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",105.809137,20.996353
6481221346259782889,5533534107094555989,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 330 Nguyễn Trãi,"330 Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.809169,20.996363
6481221346259782889,1462650142326428476,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami Bread 107 Láng Hạ,"107 Láng Hạ, phường Láng Hạ, quận Đống Đa, Hà Nội, Việt Nam",105.812624,21.013025
6481221346259782889,1656976695019146060,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 128 Giảng Võ,"128 Giảng Võ, Phường Kim Mã, Quận Ba Đình, Hà Nội, VIỆT NAM",105.827527,21.030060
6481221346259782889,7661197575897266352,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 232 Xã Đàn,"232 Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội, VIỆT NAM",105.836309,21.012437
6481221346259782889,4530174767688404344,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 88 Trần Hưng Đạo,"88b Trần Hưng Đạo, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.844179,21.023885
6481221346259782889,1917860940744688475,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 98 Hàng Bạc,"98  Hàng Bạc, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.851380,21.034423
6481221346259782889,592962145458598812,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 526 Trần Khát Chân,"526 Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.852791,21.008954
6481221346259782889,3505434202531375768,fnb,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI BAMI BREAD,"38, Ngách 23, Ngõ 1197 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Bami 209 Nguyễn Văn Cừ,"209 Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội, VIỆT NAM",105.873374,21.045140
4791234064805876969,8754318824876409455,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Vincom Liễu Giai,"Tầng 3, số 29 Liễu Giai, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội, VIỆT NAM",105.8136648,21.0311
4791234064805876969,3700575820019646822,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",AKA HOUSE Nguyễn Ảnh Thủ,"1C Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",106.609096,10.858491
4791234064805876969,3376890756128416472,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",AKA Tân Sơn Nhì,"215B Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.630337,10.796338
4791234064805876969,6889065913340244704,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Hòa Bình,"78C HÒA BÌNH, Phường 5, Quận 11, Thành Phố Hồ Chí Minh, VIỆT NAM",106.639143,10.769006
4791234064805876969,302377122739027341,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Đồng Đen,"100 - 102 Đồng Đen, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.644472,10.793183
4791234064805876969,7201914969809252392,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Vạn Hạnh Mall,"Tầng 06, Vạn Hạnh Mall, số 11 Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.669853,10.770352
4791234064805876969,224192795921295532,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Nguyễn Thị Minh Khai,"217 Nguyễn Thị Minh Khai, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.683751,10.767224
4791234064805876969,950640217457572669,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Nguyễn Thị Thập,"384 Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710512,10.739127
4791234064805876969,1097989853230694045,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tông, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Holy Crab Sense City,"T-31A, Tầng Trệt TTTM Sense City, 240 – 242 Kha Vạn Cân, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.712029,10.826399
4791234064805876969,2971102266447261679,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House D2,"124 d2, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.716129,10.806580
4791234064805876969,5996223840189076583,food,CÔNG TY CỔ PHẦN AKA HOUSE,"77 Trần Nhân Tôn, Phường 9, Quận 5, TP.HCM",Aka House Sense Phạm Văn Đồng,"Lầu 2, Sense City Phạm Văn Đồng, Số 240 - 242 Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7218878,10.8280687
